Reynolds,File,Angle,Cl,Cd
100000,nice,2.0,0.9553,0.01627
100000,nice,3.0,1.0803,0.01712
100000,nice,4.0,1.1906,0.01872
100000,nice,5.0,1.2866,0.02034
100000,nice,6.0,1.3693,0.02126
100000,nice,7.0,1.4438,0.02253
100000,nice,8.0,1.5073,0.02417
100000,nice,9.0,1.5175,0.02757
100000,nice,10.0,1.4682,0.03777
100000,nice,11.0,1.4646,0.04763
100000,nice,12.0,1.488,0.05655
100000,nice,13.0,1.493,0.06866
100000,nice,14.0,1.4515,0.08625
100000,nice,15.0,1.3557,0.11454
100000,nice,16.0,1.1667,0.18498
100000,nice,17.0,1.1513,0.21467
100000,nice,18.0,1.1601,0.25536
100000,nice,19.0,1.1666,0.2674
100000,nice,20.0,1.1795,0.28173
100000,pak2L1,0,0.7023,0.0274
100000,pak2L1,1.0,0.7023,0.0274
100000,pak2L1,2.0,0.815,0.02538
100000,pak2L1,3.0,0.9353,0.02475
100000,pak2L1,4.0,1.05,0.02234
100000,pak2L1,5.0,1.1429,0.02406
100000,pak2L1,6.0,1.2548,0.02388
100000,pak2L1,7.0,1.3574,0.02401
100000,pak2L1,8.0,1.4434,0.02511
100000,pak2L1,9.0,1.5129,0.02788
100000,pak2L1,10.0,1.5605,0.03116
100000,pak2L1,11.0,1.5838,0.03575
100000,pak2L1,12.0,1.5962,0.04379
100000,pak2L1,13.0,1.5859,0.05082
100000,pak2L1,14,1.42225,0.0874
100000,pak2L1,15.0,1.2586,0.12398
100000,pak2L1,16.0,1.1602,0.16385
100000,pak2L1,17.0,1.1162,0.19657
100000,pak2L1,18.0,1.1554,0.19906
100000,pak2L1,19.0,1.1108,0.23744
100000,pak2L1,20.0,1.0753,0.27177
100000,pk1lakhopt,0.0,0.5929,0.02031
100000,pk1lakhopt,1.0,0.7312,0.01616
100000,pk1lakhopt,2.0,0.8612,0.01609
100000,pk1lakhopt,3.0,0.977,0.0168
100000,pk1lakhopt,4.0,1.0803,0.01796
100000,pk1lakhopt,5.0,1.1787,0.02002
100000,pk1lakhopt,6.0,1.2654,0.02099
100000,pk1lakhopt,7.0,1.3549,0.0227
100000,pk1lakhopt,8.0,1.4391,0.02446
100000,pk1lakhopt,9.0,1.5159,0.0266
100000,pk1lakhopt,10.0,1.5669,0.02868
100000,pk1lakhopt,11.0,1.5566,0.03149
100000,pk1lakhopt,12.0,1.526,0.03963
100000,pk1lakhopt,13.0,1.5144,0.04996
100000,pk1lakhopt,14.0,1.5013,0.06355
100000,pk1lakhopt,15.0,1.4698,0.08094
100000,pk1lakhopt,16.0,1.4233,0.10309
100000,pk1lakhopt,17.0,1.3338,0.13653
100000,pk1lakhopt,18.0,1.1557,0.21545
100000,pk1lakhopt,19.0,1.1547,0.24314
100000,pk1lakhopt,20.0,1.1488,0.2721
100000,pk1lakh,0.0,0.3501,0.03969
100000,pk1lakh,1.0,0.5991,0.03057
100000,pk1lakh,2.0,0.704,0.02686
100000,pk1lakh,3.0,0.8392,0.02428
100000,pk1lakh,4.0,1.04,0.01918
100000,pk1lakh,5.0,1.1566,0.01863
100000,pk1lakh,6.0,1.2446,0.01967
100000,pk1lakh,7.0,1.3223,0.02126
100000,pk1lakh,8.0,1.3832,0.02301
100000,pk1lakh,9.0,1.4332,0.02498
100000,pk1lakh,10.0,1.4727,0.02753
100000,pk1lakh,11.0,1.4801,0.03132
100000,pk1lakh,12.0,1.4398,0.03954
100000,pk1lakh,13.0,1.4193,0.04981
100000,pk1lakh,14.0,1.4162,0.06021
100000,pk1lakh,15.0,1.3953,0.07523
100000,pk1lakh,16.0,1.3723,0.0918
100000,pk1lakh,17.0,1.2945,0.11951
100000,pk1lakh,18.0,1.2109,0.15242
100000,pk1lakh,19.0,1.0852,0.21651
100000,pk1lakh,20.0,1.0865,0.2413
100000,pkmash1,0.0,0.5843,0.03082
100000,pkmash1,1.0,0.7354,0.02664
100000,pkmash1,2.0,0.8688,0.02387
100000,pkmash1,3.0,1.003,0.02261
100000,pkmash1,4.0,1.1298,0.02184
100000,pkmash1,5.0,1.2609,0.02107
100000,pkmash1,6.0,1.3584,0.02138
100000,pkmash1,7.0,1.4428,0.02278
100000,pkmash1,8.0,1.5229,0.02486
100000,pkmash1,9.0,1.5873,0.02687
100000,pkmash1,10.0,1.6296,0.02949
100000,pkmash1,11.0,1.6333,0.03344
100000,pkmash1,12.0,1.5792,0.04308
100000,pkmash1,13.0,1.5502,0.05491
100000,pkmash1,14.0,1.5281,0.06781
100000,pkmash1,15.0,1.5044,0.08266
100000,pkmash1,16.0,1.4822,0.0987
100000,pkmash1,17.0,1.4308,0.12127
100000,pkmash1,18.0,1.2345,0.18964
100000,pkmash1,19.0,1.1911,0.23225
100000,pkmash1,20.0,1.197,0.27697
100000,prandtl-d,0.0,0.5843,0.03082
100000,prandtl-d,1.0,0.7354,0.02664
100000,prandtl-d,2.0,0.8688,0.02387
100000,prandtl-d,3.0,1.003,0.02261
100000,prandtl-d,4.0,1.1298,0.02184
100000,prandtl-d,5.0,1.2609,0.02107
100000,prandtl-d,6.0,1.3584,0.02138
100000,prandtl-d,7.0,1.4428,0.02278
100000,prandtl-d,8.0,1.5229,0.02486
100000,prandtl-d,9.0,1.5873,0.02687
100000,prandtl-d,10.0,1.6296,0.02949
100000,prandtl-d,11.0,1.6333,0.03344
100000,prandtl-d,12.0,1.5792,0.04308
100000,prandtl-d,13.0,1.5502,0.05491
100000,prandtl-d,14.0,1.5281,0.06781
100000,prandtl-d,15.0,1.5044,0.08266
100000,prandtl-d,16.0,1.4822,0.0987
100000,prandtl-d,17.0,1.4308,0.12127
100000,prandtl-d,18.0,1.2345,0.18964
100000,prandtl-d,19.0,1.1911,0.23225
100000,prandtl-d,20.0,1.197,0.27697
100000,S1210,0,0.0,0.0
100000,S1210,1,0.0,0.0
100000,S1210,2,0.0,0.0
100000,S1210,3,0.0,0.0
100000,S1210,4,0.0,0.0
100000,S1210,5,0.0,0.0
100000,S1210,6,0.0,0.0
100000,S1210,7,0.0,0.0
100000,S1210,8,0.0,0.0
100000,S1210,9,0.0,0.0
100000,S1210,10,0.0,0.0
100000,S1210,11,0.0,0.0
100000,S1210,12,0.0,0.0
100000,S1210,13,0.0,0.0
100000,S1210,14,0.0,0.0
100000,S1210,15,0.0,0.0
100000,S1210,16,0.0,0.0
100000,S1210,17,0.0,0.0
100000,S1210,18,0.0,0.0
100000,S1210,19,0.0,0.0
100000,S1210,20,0.0,0.0
100000,s1221,0.0,0.642,0.02007
100000,s1221,1.0,0.7624,0.02059
100000,s1221,2.0,0.8802,0.02184
100000,s1221,3.0,0.9883,0.02318
100000,s1221,4.0,1.0714,0.02481
100000,s1221,5.0,1.1849,0.02792
100000,s1221,6.0,1.2825,0.03255
100000,s1221,7.0,1.3789,0.03617
100000,s1221,8.0,1.4536,0.04252
100000,s1221,9.0,1.5516,0.04508
100000,s1221,10.0,1.5977,0.05144
100000,s1221,11.0,1.6472,0.05569
100000,s1221,12.0,1.7374,0.05275
100000,s1221,13.0,1.8042,0.04943
100000,s1221,14.0,1.8112,0.05324
100000,s1221,15.0,1.609,0.09309
100000,s1221,16.0,1.6485,0.09768
100000,s1221,17.0,1.5429,0.13037
100000,s1221,18.0,1.2474,0.23924
100000,s1221,19,1.2222,0.2724
100000,s1221,20.0,1.197,0.30556
100000,S1223,0.0,1.172,0.02348
100000,S1223,1.0,1.2916,0.02522
100000,S1223,2.0,1.4117,0.02697
100000,S1223,3.0,1.5204,0.0293
100000,S1223,4.0,1.6051,0.0319
100000,S1223,5.0,1.6996,0.03556
100000,S1223,6.0,1.7819,0.04092
100000,S1223,7.0,1.8316,0.04629
100000,S1223,8.0,1.9137,0.05128
100000,S1223,9.0,1.4404,0.10947
100000,S1223,10.0,1.7592,0.07857
100000,S1223,11,1.7592,0.07857
100000,S1223,12,1.7592,0.07857
100000,S1223,13,1.7592,0.07857
100000,S1223,14,1.7592,0.07857
100000,S1223,15,1.7592,0.07857
100000,S1223,16,1.7592,0.07857
100000,S1223,17,1.7592,0.07857
100000,S1223,18,1.7592,0.07857
100000,S1223,19,1.7592,0.07857
100000,S1223,20,1.7592,0.07857
100000,S6062 8%,0.0,0.0997,0.01351
100000,S6062 8%,1.0,0.292,0.01423
100000,S6062 8%,2.0,0.4319,0.01422
100000,S6062 8%,3.0,0.5306,0.01413
100000,S6062 8%,4.0,0.619,0.01334
100000,S6062 8%,5.0,0.7012,0.01464
100000,S6062 8%,6.0,0.7693,0.02186
100000,S6062 8%,7.0,0.861,0.0314
100000,S6062 8%,8.0,0.919,0.0501
100000,S6062 8%,9,0.919,0.0501
100000,S6062 8%,10,0.919,0.0501
100000,S6062 8%,11,0.919,0.0501
100000,S6062 8%,12,0.919,0.0501
100000,S6062 8%,13,0.919,0.0501
100000,S6062 8%,14,0.919,0.0501
100000,S6062 8%,15,0.919,0.0501
100000,S6062 8%,16,0.919,0.0501
100000,S6062 8%,17,0.919,0.0501
100000,S6062 8%,18,0.919,0.0501
100000,S6062 8%,19,0.919,0.0501
100000,S6062 8%,20,0.919,0.0501
100000,tzar,0.0,0.6089,0.02668
100000,tzar,1.0,0.7669,0.02279
100000,tzar,2.0,0.8727,0.02051
100000,tzar,3.0,0.9826,0.021
100000,tzar,4.0,1.0925,0.02133
100000,tzar,5.0,1.1979,0.02192
100000,tzar,6.0,1.299,0.02244
100000,tzar,7.0,1.394,0.02333
100000,tzar,8.0,1.4819,0.02493
100000,tzar,9.0,1.5437,0.02728
100000,tzar,10.0,1.5963,0.03113
100000,tzar,11.0,1.6201,0.03597
100000,tzar,12.0,1.6286,0.04247
100000,tzar,13.0,1.6083,0.05021
100000,tzar,14.0,1.5783,0.06177
100000,tzar,15.0,1.5283,0.07813
100000,tzar,16.0,1.4643,0.09959
100000,tzar,17.0,1.205,0.17725
100000,tzar,18.0,1.1714,0.2098
100000,tzar,19.0,1.1729,0.2297
100000,tzar,20.0,1.1496,0.28643
100000,unkno,0.0,0.7594,0.03002
100000,unkno,1,0.9284999999999999,0.026575
100000,unkno,2.0,1.0976,0.02313
100000,unkno,3.0,1.2463,0.02174
100000,unkno,4.0,1.3753,0.02134
100000,unkno,5.0,1.488,0.02236
100000,unkno,6.0,1.5839,0.02429
100000,unkno,7.0,1.67,0.02709
100000,unkno,8.0,1.7311,0.02893
100000,unkno,9.0,1.7413,0.03066
100000,unkno,10.0,1.7491,0.0341
100000,unkno,11.0,1.7251,0.04067
100000,unkno,12.0,1.6734,0.05359
100000,unkno,13.0,1.6033,0.07415
100000,unkno,14.0,1.5292,0.10102
100000,unkno,15.0,1.5074,0.12066
100000,unkno,16.0,1.5169,0.13448
100000,unkno,17.0,1.4994,0.15524
100000,unkno,18.0,1.4325,0.19033
100000,unkno,19.0,1.3473,0.24491
100000,unkno,20.0,1.3442,0.27389
100000,updated,0.0,0.7594,0.03002
100000,updated,1,0.9284999999999999,0.026575
100000,updated,2.0,1.0976,0.02313
100000,updated,3.0,1.2463,0.02174
100000,updated,4.0,1.3753,0.02134
100000,updated,5.0,1.488,0.02236
100000,updated,6.0,1.5839,0.02429
100000,updated,7.0,1.67,0.02709
100000,updated,8.0,1.7311,0.02893
100000,updated,9.0,1.7413,0.03066
100000,updated,10.0,1.7491,0.0341
100000,updated,11.0,1.7251,0.04067
100000,updated,12.0,1.6734,0.05359
100000,updated,13.0,1.6033,0.07415
100000,updated,14.0,1.5292,0.10102
100000,updated,15.0,1.5074,0.12066
100000,updated,16.0,1.5169,0.13448
100000,updated,17.0,1.4994,0.15524
100000,updated,18.0,1.4325,0.19033
100000,updated,19.0,1.3473,0.24491
100000,updated,20.0,1.3442,0.27389
100000,USA 22 AIRFOIL,0.0,0.7594,0.03002
100000,USA 22 AIRFOIL,1,0.9284999999999999,0.026575
100000,USA 22 AIRFOIL,2.0,1.0976,0.02313
100000,USA 22 AIRFOIL,3.0,1.2463,0.02174
100000,USA 22 AIRFOIL,4.0,1.3753,0.02134
100000,USA 22 AIRFOIL,5.0,1.488,0.02236
100000,USA 22 AIRFOIL,6.0,1.5839,0.02429
100000,USA 22 AIRFOIL,7.0,1.67,0.02709
100000,USA 22 AIRFOIL,8.0,1.7311,0.02893
100000,USA 22 AIRFOIL,9.0,1.7413,0.03066
100000,USA 22 AIRFOIL,10.0,1.7491,0.0341
100000,USA 22 AIRFOIL,11.0,1.7251,0.04067
100000,USA 22 AIRFOIL,12.0,1.6734,0.05359
100000,USA 22 AIRFOIL,13.0,1.6033,0.07415
100000,USA 22 AIRFOIL,14.0,1.5292,0.10102
100000,USA 22 AIRFOIL,15.0,1.5074,0.12066
100000,USA 22 AIRFOIL,16.0,1.5169,0.13448
100000,USA 22 AIRFOIL,17.0,1.4994,0.15524
100000,USA 22 AIRFOIL,18.0,1.4325,0.19033
100000,USA 22 AIRFOIL,19.0,1.3473,0.24491
100000,USA 22 AIRFOIL,20.0,1.3442,0.27389
100000,uu,0.0,0.7604,0.02918
100000,uu,1.0,0.8933,0.02764
100000,uu,2.0,1.0263,0.02606
100000,uu,3.0,1.1506,0.02468
100000,uu,4.0,1.2565,0.02392
100000,uu,5.0,1.3758,0.0236
100000,uu,6.0,1.4631,0.0244
100000,uu,7.0,1.5554,0.02464
100000,uu,8.0,1.6111,0.02628
100000,uu,9.0,1.6493,0.0287
100000,uu,10.0,1.6669,0.03232
100000,uu,11.0,1.6623,0.0381
100000,uu,12.0,1.6462,0.04667
100000,uu,13.0,1.6477,0.05605
100000,uu,14.0,1.6692,0.06536
100000,uu,15.0,1.6373,0.07904
100000,uu,16.0,1.5646,0.10025
100000,uu,17.0,1.2136,0.19956
100000,uu,18.0,1.2127,0.24549
100000,uu,19.0,1.1938,0.25119
100000,uu,20.0,1.2407,0.26577
100000,videl2,0,0.6858,0.0258
100000,videl2,1.0,0.6858,0.0258
100000,videl2,2.0,0.8172,0.02239
100000,videl2,3.0,0.9391,0.02017
100000,videl2,4.0,1.0589,0.01861
100000,videl2,5.0,1.1605,0.01946
100000,videl2,6.0,1.2612,0.02098
100000,videl2,7.0,1.3554,0.02308
100000,videl2,8.0,1.4455,0.02518
100000,videl2,9.0,1.5223,0.02692
100000,videl2,10.0,1.5893,0.02864
100000,videl2,11.0,1.6175,0.03037
100000,videl2,12.0,1.5968,0.03397
100000,videl2,13.0,1.5522,0.04317
100000,videl2,14.0,1.4831,0.06033
100000,videl2,15.0,1.399,0.08484
100000,videl2,16,1.399,0.08484
100000,videl2,17,1.399,0.08484
100000,videl2,18,1.399,0.08484
100000,videl2,19,1.399,0.08484
100000,videl2,20,1.399,0.08484
100000,videl3,0,0.0,0.0
100000,videl3,1,0.0,0.0
100000,videl3,2,0.0,0.0
100000,videl3,3,0.0,0.0
100000,videl3,4,0.0,0.0
100000,videl3,5,0.0,0.0
100000,videl3,6,0.0,0.0
100000,videl3,7,0.0,0.0
100000,videl3,8,0.0,0.0
100000,videl3,9,0.0,0.0
100000,videl3,10,0.0,0.0
100000,videl3,11,0.0,0.0
100000,videl3,12,0.0,0.0
100000,videl3,13,0.0,0.0
100000,videl3,14,0.0,0.0
100000,videl3,15,0.0,0.0
100000,videl3,16,0.0,0.0
100000,videl3,17,0.0,0.0
100000,videl3,18,0.0,0.0
100000,videl3,19,0.0,0.0
100000,videl3,20,0.0,0.0
100000,videl4,0,0.7283,0.01724
100000,videl4,1.0,0.7283,0.01724
100000,videl4,2.0,0.8559,0.01671
100000,videl4,3.0,0.9677,0.017
100000,videl4,4.0,1.0723,0.01763
100000,videl4,5.0,1.175,0.01862
100000,videl4,6.0,1.2742,0.02009
100000,videl4,7.0,1.3607,0.02146
100000,videl4,8.0,1.4307,0.02319
100000,videl4,9.0,1.4696,0.02693
100000,videl4,10.0,1.4748,0.03314
100000,videl4,11.0,1.4559,0.04262
100000,videl4,12.0,1.4612,0.05358
100000,videl4,13.0,1.493,0.06523
100000,videl4,14.0,1.4717,0.08139
100000,videl4,15.0,1.401,0.10336
100000,videl4,16.0,1.3271,0.1317
100000,videl4,17.0,1.1821,0.21042
100000,videl4,18,1.1821,0.21042
100000,videl4,19,1.1821,0.21042
100000,videl4,20,1.1821,0.21042
100000,videl,0,0.7256,0.02248
100000,videl,1.0,0.7256,0.02248
100000,videl,2.0,0.8539,0.01964
100000,videl,3.0,0.9893,0.01748
100000,videl,4.0,1.0967,0.0184
100000,videl,5.0,1.1981,0.01994
100000,videl,6.0,1.2964,0.02188
100000,videl,7.0,1.3921,0.02404
100000,videl,8.0,1.4843,0.02617
100000,videl,9.0,1.5661,0.02845
100000,videl,10.0,1.6442,0.03004
100000,videl,11.0,1.7033,0.03171
100000,videl,12.0,1.7351,0.03384
100000,videl,13.0,1.7261,0.03743
100000,videl,14.0,1.6986,0.04502
100000,videl,15.0,1.6833,0.05511
100000,videl,16.0,1.6865,0.0653
100000,videl,17.0,1.6752,0.07765
100000,videl,18.0,1.6429,0.09331
100000,videl,19.0,1.2213,0.21839
100000,videl,20.0,1.2618,0.22361
100000,woof18,0,0.6506,0.02562
100000,woof18,1.0,0.6506,0.02562
100000,woof18,2.0,0.8677,0.01957
100000,woof18,3.0,1.008,0.0185
100000,woof18,4.0,1.1429,0.01901
100000,woof18,5.0,1.229,0.02066
100000,woof18,6.0,1.321,0.02244
100000,woof18,7.0,1.4114,0.0241
100000,woof18,8.0,1.4823,0.02578
100000,woof18,9.0,1.5532,0.02786
100000,woof18,10.0,1.6011,0.02969
100000,woof18,11.0,1.6275,0.0318
100000,woof18,12.0,1.6286,0.03477
100000,woof18,13.0,1.594,0.04039
100000,woof18,14.0,1.5449,0.05173
100000,woof18,15.0,1.5423,0.06243
100000,woof18,16.0,1.5162,0.07592
100000,woof18,17.0,1.483,0.09262
100000,woof18,18.0,1.4455,0.1105
100000,woof18,19.0,1.3314,0.14661
100000,woof18,20.0,1.1344,0.22805
100000,woof,0.0,0.6103,0.02831
100000,woof,1.0,0.7698,0.02424
100000,woof,2.0,0.8734,0.02133
100000,woof,3.0,0.9813,0.02188
100000,woof,4.0,1.0923,0.0222
100000,woof,5.0,1.2008,0.02269
100000,woof,6.0,1.3035,0.02322
100000,woof,7.0,1.3973,0.02388
100000,woof,8.0,1.4819,0.02543
100000,woof,9.0,1.5515,0.02736
100000,woof,10.0,1.6075,0.03108
100000,woof,11.0,1.6344,0.03577
100000,woof,12.0,1.6548,0.04231
100000,woof,13.0,1.6351,0.04923
100000,woof,14.0,1.6118,0.05989
100000,woof,15.0,1.5727,0.074
100000,woof,16.0,1.5158,0.09258
100000,woof,17.0,1.4457,0.11751
100000,woof,18.0,1.1791,0.20799
100000,woof,19.0,1.1848,0.22505
100000,woof,20.0,1.1715,0.25651
100000,www,0.0,0.5764,0.02802
100000,www,1.0,0.6955,0.02525
100000,www,2.0,0.867,0.02341
100000,www,3.0,0.962,0.02406
100000,www,4.0,1.0732,0.02425
100000,www,5.0,1.2006,0.02261
100000,www,6.0,1.3131,0.02162
100000,www,7.0,1.4024,0.02113
100000,www,8.0,1.4644,0.02381
100000,www,9.0,1.5232,0.02752
100000,www,10.0,1.5845,0.03235
100000,www,11.0,1.6092,0.037
100000,www,12.0,1.5971,0.04176
100000,www,13.0,1.5621,0.05036
100000,www,14.0,1.5086,0.06612
100000,www,15.0,1.4414,0.08694
100000,www,16.0,1.3923,0.10814
100000,www,17.0,1.3417,0.13221
100000,www,18.0,1.2561,0.17125
100000,www,19.0,1.1739,0.22355
100000,www,20.0,1.1572,0.25774
100000,xs,0.0,0.5764,0.02802
100000,xs,1.0,0.6955,0.02525
100000,xs,2.0,0.867,0.02341
100000,xs,3.0,0.962,0.02406
100000,xs,4.0,1.0732,0.02425
100000,xs,5.0,1.2006,0.02261
100000,xs,6.0,1.3131,0.02162
100000,xs,7.0,1.4024,0.02113
100000,xs,8.0,1.4644,0.02381
100000,xs,9.0,1.5232,0.02752
100000,xs,10.0,1.5845,0.03235
100000,xs,11.0,1.6092,0.037
100000,xs,12.0,1.5971,0.04176
100000,xs,13.0,1.5621,0.05036
100000,xs,14.0,1.5086,0.06612
100000,xs,15.0,1.4414,0.08694
100000,xs,16.0,1.3923,0.10814
100000,xs,17.0,1.3417,0.13221
100000,xs,18.0,1.2561,0.17125
100000,xs,19.0,1.1739,0.22355
100000,xs,20.0,1.1572,0.25774
100000,xw,0.0,0.2919,0.02501
100000,xw,1.0,0.4799,0.02231
100000,xw,2.0,0.664,0.02168
100000,xw,3.0,0.8262,0.01828
100000,xw,4.0,1.0115,0.01528
100000,xw,5.0,1.1065,0.01787
100000,xw,6.0,1.1684,0.02013
100000,xw,7.0,1.2207,0.02539
100000,xw,8.0,1.3192,0.0303
100000,xw,9.0,1.4142,0.03536
100000,xw,10.0,1.4795,0.04072
100000,xw,11.0,1.5071,0.05014
100000,xw,12.0,1.5019,0.06198
100000,xw,13.0,1.4121,0.07655
100000,xw,14.0,1.3022,0.10022
100000,xw,15.0,0.8474,0.18045
100000,xw,16.0,0.8111,0.19034
100000,xw,17.0,0.8096,0.20158
100000,xw,18.0,0.8127,0.21259
100000,xw,19.0,0.816,0.22404
100000,xw,20.0,0.8223,0.2356
100000,yu,0.0,0.8113,0.02284
100000,yu,1.0,0.9879,0.01797
100000,yu,2.0,1.1638,0.01768
100000,yu,3.0,1.2904,0.01911
100000,yu,4.0,1.4081,0.02121
100000,yu,5.0,1.5053,0.02365
100000,yu,6.0,1.6007,0.0263
100000,yu,7.0,1.6898,0.029
100000,yu,8.0,1.7711,0.0314
100000,yu,9.0,1.847,0.03328
100000,yu,10.0,1.8984,0.03577
100000,yu,11.0,1.9039,0.03866
100000,yu,12.0,1.8896,0.0448
100000,yu,13.0,1.864,0.05543
100000,yu,14.0,1.8464,0.06888
100000,yu,15.0,1.8287,0.08439
100000,yu,16.0,1.8031,0.10217
100000,yu,17.0,1.7643,0.12121
100000,yu,18.0,1.6765,0.15397
100000,yu,19.0,1.4155,0.28861
100000,yu,20.0,1.4045,0.29823
100000,yy,0.0,0.6058,0.02809
100000,yy,1.0,0.7547,0.02441
100000,yy,2.0,0.8605,0.02347
100000,yy,3.0,0.9739,0.02193
100000,yy,4.0,1.0911,0.02192
100000,yy,5.0,1.2,0.02219
100000,yy,6.0,1.2973,0.02271
100000,yy,7.0,1.393,0.02363
100000,yy,8.0,1.4748,0.02512
100000,yy,9.0,1.5408,0.02747
100000,yy,10.0,1.5906,0.03069
100000,yy,11.0,1.6148,0.03516
100000,yy,12.0,1.6286,0.04148
100000,yy,13.0,1.6162,0.04921
100000,yy,14.0,1.5986,0.05995
100000,yy,15.0,1.5498,0.07426
100000,yy,16.0,1.4842,0.09502
100000,yy,17.0,1.435,0.11548
100000,yy,18.0,1.3498,0.14654
100000,yy,19.0,1.1438,0.23814
100000,yy,20.0,1.1537,0.2552
